oktmo,name,year,museums
oktmo,municipality,year,indicator_value
01645000,Шелаболихинский муниципальный район,2013,1.0
01645000,Шелаболихинский муниципальный район,2014,1.0
01645000,Шелаболихинский муниципальный район,2015,1.0
01645000,Шелаболихинский муниципальный район,2016,1.0
01645000,Шелаболихинский муниципальный район,2017,1.0
01645460,Шелаболихинский сельсовет,2007,1.0
01645460,Шелаболихинский сельсовет,2008,1.0
01645460,Шелаболихинский сельсовет,2009,1.0
01645460,Шелаболихинский сельсовет,2010,1.0
01645460,Шелаболихинский сельсовет,2011,1.0
01645460,Шелаболихинский сельсовет,2012,1.0
01645460,Шелаболихинский сельсовет,2013,1.0
01645460,Шелаболихинский сельсовет,2014,1.0
01645460,Шелаболихинский сельсовет,2015,1.0
01645460,Шелаболихинский сельсовет,2016,1.0
01645460,Шелаболихинский сельсовет,2017,1.0
01646000,Табунский муниципальный район,2007,1.0
01646000,Табунский муниципальный район,2008,1.0
01646000,Табунский муниципальный район,2009,1.0
01646000,Табунский муниципальный район,2010,1.0
01646000,Табунский муниципальный район,2011,1.0
01646000,Табунский муниципальный район,2012,1.0
01646000,Табунский муниципальный район,2013,1.0
01646000,Табунский муниципальный район,2014,1.0
01646000,Табунский муниципальный район,2015,1.0
01646000,Табунский муниципальный район,2016,1.0
01646000,Табунский муниципальный район,2017,1.0
01646466,Табунский сельсовет,2007,1.0
01646466,Табунский сельсовет,2008,1.0
01646466,Табунский сельсовет,2009,1.0
01646466,Табунский сельсовет,2010,1.0
01646466,Табунский сельсовет,2011,1.0
01646466,Табунский сельсовет,2012,1.0
