oktmo,name,year,whereabouts,total saldo
41612102,Сертоловское,2021,"Миграция, всего",2657.0
41612102,Сертоловское,2022,"Миграция, всего",1723.0
41612103,Муринское,2021,"Миграция, всего",11179.0
41612103,Муринское,2022,"Миграция, всего",13083.0
41612154,Дубровское,2011,"Миграция, всего",81.0
41612154,Дубровское,2012,"Миграция, всего",326.0
41612154,Дубровское,2013,"Миграция, всего",130.0
41612154,Дубровское,2014,"Миграция, всего",-89.0
41612154,Дубровское,2015,"Миграция, всего",62.0
41612154,Дубровское,2016,"Миграция, всего",120.0
41612154,Дубровское,2017,"Миграция, всего",150.0
41612154,Дубровское,2018,"Миграция, всего",205.0
41612154,Дубровское,2019,"Миграция, всего",122.0
41612154,Дубровское,2020,"Миграция, всего",133.0
41612154,Дубровское,2021,"Миграция, всего",240.0
41612154,Дубровское,2022,"Миграция, всего",218.0
41612155,Заневское,2017,"Миграция, всего",9008.0
41612155,Заневское,2018,"Миграция, всего",13354.0
41612155,Заневское,2019,"Миграция, всего",12182.0
41612155,Заневское,2020,"Миграция, всего",10453.0
41612155,Заневское,2021,"Миграция, всего",7629.0
41612155,Заневское,2022,"Миграция, всего",6467.0
41612158,Кузьмоловское,2011,"Миграция, всего",169.0
41612158,Кузьмоловское,2012,"Миграция, всего",207.0
41612158,Кузьмоловское,2013,"Миграция, всего",294.0
41612158,Кузьмоловское,2014,"Миграция, всего",108.0
41612158,Кузьмоловское,2015,"Миграция, всего",-20.0
41612158,Кузьмоловское,2016,"Миграция, всего",175.0
41612158,Кузьмоловское,2017,"Миграция, всего",204.0
41612158,Кузьмоловское,2018,"Миграция, всего",327.0
41612158,Кузьмоловское,2019,"Миграция, всего",161.0
41612158,Кузьмоловское,2020,"Миграция, всего",179.0
41612158,Кузьмоловское,2021,"Миграция, всего",200.0
41612158,Кузьмоловское,2022,"Миграция, всего",108.0
41612163,Морозовское,2011,"Миграция, всего",59.0
41612163,Морозовское,2012,"Миграция, всего",63.0
41612163,Морозовское,2013,"Миграция, всего",61.0
41612163,Морозовское,2014,"Миграция, всего",-37.0
41612163,Морозовское,2015,"Миграция, всего",32.0
41612163,Морозовское,2016,"Миграция, всего",-11.0
41612163,Морозовское,2017,"Миграция, всего",71.0
41612163,Морозовское,2018,"Миграция, всего",73.0
41612163,Морозовское,2019,"Миграция, всего",101.0
41612163,Морозовское,2020,"Миграция, всего",107.0
41612163,Морозовское,2021,"Миграция, всего",5.0
41612163,Морозовское,2022,"Миграция, всего",1.0
41612167,Рахьинское,2011,"Миграция, всего",198.0
41612167,Рахьинское,2012,"Миграция, всего",106.0
41612167,Рахьинское,2013,"Миграция, всего",168.0
41612167,Рахьинское,2014,"Миграция, всего",167.0
41612167,Рахьинское,2015,"Миграция, всего",106.0
41612167,Рахьинское,2016,"Миграция, всего",21.0
41612167,Рахьинское,2017,"Миграция, всего",14.0
41612167,Рахьинское,2018,"Миграция, всего",160.0
41612167,Рахьинское,2019,"Миграция, всего",32.0
41612167,Рахьинское,2020,"Миграция, всего",87.0
41612167,Рахьинское,2021,"Миграция, всего",75.0
41612167,Рахьинское,2022,"Миграция, всего",-53.0
41612168,Свердловское,2011,"Миграция, всего",169.0
41612168,Свердловское,2012,"Миграция, всего",412.0
41612168,Свердловское,2013,"Миграция, всего",731.0
41612168,Свердловское,2014,"Миграция, всего",-46.0
41612168,Свердловское,2015,"Миграция, всего",-170.0
41612168,Свердловское,2016,"Миграция, всего",514.0
41612168,Свердловское,2017,"Миграция, всего",534.0
41612168,Свердловское,2018,"Миграция, всего",438.0
41612168,Свердловское,2019,"Миграция, всего",496.0
41612168,Свердловское,2020,"Миграция, всего",530.0
41612168,Свердловское,2021,"Миграция, всего",375.0
41612168,Свердловское,2022,"Миграция, всего",18.0
41612175,Токсовское,2011,"Миграция, всего",105.0
41612175,Токсовское,2012,"Миграция, всего",-11.0
41612175,Токсовское,2013,"Миграция, всего",146.0
41612175,Токсовское,2014,"Миграция, всего",240.0
41612175,Токсовское,2015,"Миграция, всего",164.0
41612175,Токсовское,2016,"Миграция, всего",242.0
41612175,Токсовское,2017,"Миграция, всего",134.0
41612175,Токсовское,2018,"Миграция, всего",332.0
41612175,Токсовское,2019,"Миграция, всего",99.0
41612175,Токсовское,2020,"Миграция, всего",100.0
