oktmo,name,year,visiblecompanies
76626000,Могочинский муниципальный район,2014,15.0
76626000,Могочинский муниципальный район,2015,15.0
76626000,Могочинский муниципальный район,2016,14.0
76626000,Могочинский муниципальный район,2017,8.0
76626000,Могочинский муниципальный район,2018,13.0
76626000,Могочинский муниципальный район,2019,16.0
76626000,Могочинский муниципальный район,2020,16.0
76626000,Могочинский муниципальный район,2021,18.0
76626000,Могочинский муниципальный район,2022,19.0
76626101,Могочинское,2009,7.0
76626101,Могочинское,2010,7.0
76626101,Могочинское,2011,6.0
76626101,Могочинское,2012,6.0
76626101,Могочинское,2013,7.0
76626154,Амазарское,2009,1.0
76626154,Амазарское,2010,1.0
76626156,Давендинское,2009,2.0
76626156,Давендинское,2010,2.0
76626156,Давендинское,2011,2.0
76626156,Давендинское,2012,2.0
76626156,Давендинское,2013,2.0
76626160,Ключевское,2009,2.0
76626160,Ключевское,2010,2.0
76626160,Ключевское,2011,2.0
76626160,Ключевское,2012,2.0
76626160,Ключевское,2013,2.0
76626162,Ксеньевское,2009,4.0
76626162,Ксеньевское,2010,3.0
76626162,Ксеньевское,2011,3.0
76626162,Ксеньевское,2012,2.0
76626162,Ксеньевское,2013,2.0
76626408,Семиозернинское,2009,1.0
76626408,Семиозернинское,2010,1.0
76626408,Семиозернинское,2011,1.0
76626408,Семиозернинское,2012,1.0
76626408,Семиозернинское,2013,1.0
76626410,Сбегинское,2009,1.0
76626410,Сбегинское,2010,1.0
76626410,Сбегинское,2011,1.0
76628000,Нерчинский муниципальный район,2009,7.0
76628000,Нерчинский муниципальный район,2010,5.0
76628000,Нерчинский муниципальный район,2011,7.0
76628000,Нерчинский муниципальный район,2012,8.0
76628000,Нерчинский муниципальный район,2013,8.0
76628000,Нерчинский муниципальный район,2014,7.0
76628000,Нерчинский муниципальный район,2015,7.0
76628000,Нерчинский муниципальный район,2016,6.0
76628000,Нерчинский муниципальный район,2017,5.0
76628000,Нерчинский муниципальный район,2018,6.0
76628000,Нерчинский муниципальный район,2019,7.0
76628000,Нерчинский муниципальный район,2020,7.0
76628000,Нерчинский муниципальный район,2021,6.0
76628000,Нерчинский муниципальный район,2022,6.0
76628101,Нерчинское,2009,4.0
76628101,Нерчинское,2010,2.0
76628101,Нерчинское,2011,4.0
76628101,Нерчинское,2012,5.0
76628101,Нерчинское,2013,5.0
76628420,Зареченское,2010,1.0
76628435,Илимское,2009,1.0
76628435,Илимское,2010,1.0
76628435,Илимское,2011,1.0
76628435,Илимское,2012,1.0
76628435,Илимское,2013,1.0
76628450,Верхнеумыкэйское,2009,1.0
76628450,Верхнеумыкэйское,2011,1.0
76628450,Верхнеумыкэйское,2012,1.0
76628450,Верхнеумыкэйское,2013,1.0
76628460,Олеканское,2009,1.0
76628460,Олеканское,2010,1.0
76628460,Олеканское,2011,1.0
76628460,Олеканское,2012,1.0
76628460,Олеканское,2013,1.0
76630000,ND,2009,4.0
76630000,ND,2010,3.0
76630000,ND,2011,5.0
76630000,ND,2012,5.0
76630000,ND,2013,5.0
76630000,ND,2014,5.0
76630000,ND,2015,5.0
76630000,ND,2016,5.0
76630000,ND,2017,3.0
76630000,ND,2018,6.0
76630000,ND,2019,6.0
76630000,ND,2020,6.0
76630000,ND,2021,4.0
76630000,ND,2022,4.0
76630425,Горбуновское,2013,1.0
76630430,Ивановское,2009,1.0
76630430,Ивановское,2010,1.0
76630430,Ивановское,2011,1.0
76630430,Ивановское,2012,1.0
76630445,ND,2009,2.0
76630445,ND,2010,2.0
76630445,ND,2011,3.0
76630445,ND,2012,3.0
76630445,ND,2013,3.0
76630460,ND,2009,1.0
76630460,ND,2011,1.0
76630460,ND,2012,1.0
76630460,ND,2013,1.0
76632000,Оловяннинский муниципальный район,2009,15.0
76632000,Оловяннинский муниципальный район,2010,10.0
76632000,Оловяннинский муниципальный район,2011,9.0
76632000,Оловяннинский муниципальный район,2012,12.0
76632000,Оловяннинский муниципальный район,2013,8.0
76632000,Оловяннинский муниципальный район,2014,7.0
76632000,Оловяннинский муниципальный район,2015,9.0
76632000,Оловяннинский муниципальный район,2016,6.0
76632000,Оловяннинский муниципальный район,2017,6.0
76632000,Оловяннинский муниципальный район,2018,5.0
76632000,Оловяннинский муниципальный район,2019,3.0
76632000,Оловяннинский муниципальный район,2020,5.0
76632151,Оловяннинское,2009,5.0
76632151,Оловяннинское,2010,3.0
76632151,Оловяннинское,2011,3.0
76632151,Оловяннинское,2012,4.0
76632151,Оловяннинское,2013,3.0
76632152,Золотореченское,2009,2.0
76632152,Золотореченское,2010,2.0
76632152,Золотореченское,2011,2.0
76632152,Золотореченское,2012,3.0
76632152,Золотореченское,2013,1.0
76632153,Калангуйское,2009,1.0
76632153,Калангуйское,2010,1.0
76632153,Калангуйское,2011,1.0
76632153,Калангуйское,2012,1.0
76632153,Калангуйское,2013,1.0
76632170,Ясногорское,2009,4.0
76632170,Ясногорское,2010,2.0
76632170,Ясногорское,2011,2.0
76632170,Ясногорское,2012,3.0
76632170,Ясногорское,2013,2.0
76632445,Степнинское,2009,1.0
76632445,Степнинское,2010,1.0
76632445,Степнинское,2011,1.0
76632470,Яснинское,2009,2.0
76632470,Яснинское,2010,1.0
76632470,Яснинское,2012,1.0
76632470,Яснинское,2013,1.0
76634000,Ононский муниципальный район,2009,2.0
76634000,Ононский муниципальный район,2010,1.0
