oktmo,name,year,theatres
46631173,Томилино,2015,1.0
46631173,Томилино,2016,1.0
46633000,Можайский (до 2019 г.),2012,0.0
46634000,Мытищинский (до 2016 г.),2007,2.0
46634000,Мытищинский (до 2016 г.),2008,2.0
46634000,Мытищинский (до 2016 г.),2009,2.0
46634000,Мытищинский (до 2016 г.),2010,2.0
46634000,Мытищинский (до 2016 г.),2011,2.0
46634000,Мытищинский (до 2016 г.),2012,2.0
46634000,Мытищинский (до 2016 г.),2013,2.0
46634100,Городские поселения Мытищинского муниципального района (до 2016 г.),2014,2.0
46634100,Городские поселения Мытищинского муниципального района (до 2016 г.),2015,2.0
46638101,ND,2008,1.0
46638101,ND,2009,1.0
46638101,ND,2016,0.0
46638102,Апрелевка (до 2018 г.),2015,0.0
46638168,Селятино (до 2018 г.),2015,0.0
46638168,Селятино (до 2018 г.),2016,0.0
46639000,Ногинский,2007,1.0
46639000,Ногинский,2008,1.0
46639000,Ногинский,2009,1.0
46639000,Ногинский,2010,1.0
46639000,Ногинский,2011,1.0
46639000,Ногинский,2012,1.0
46639000,Ногинский,2013,1.0
46639000,Ногинский,2017,1.0
46639100,Городские поселения Ногинского муниципального района,2014,1.0
46639100,Городские поселения Ногинского муниципального района,2015,1.0
46639101,Ногинск (до 2019 г.),2007,1.0
46639101,Ногинск (до 2019 г.),2008,1.0
46639101,Ногинск (до 2019 г.),2010,1.0
46639101,Ногинск (до 2019 г.),2011,1.0
46639101,Ногинск (до 2019 г.),2012,1.0
46639101,Ногинск (до 2019 г.),2016,1.0
46641000,Одинцовский (до 2020 г.),2008,1.0
46641000,Одинцовский (до 2020 г.),2017,1.0
46641101,Одинцово (до 2020 г.),2008,1.0
46641101,Одинцово (до 2020 г.),2009,1.0
46641101,Одинцово (до 2020 г.),2010,1.0
46641101,Одинцово (до 2020 г.),2011,1.0
46641101,Одинцово (до 2020 г.),2012,1.0
46641101,Одинцово (до 2020 г.),2013,1.0
46641101,Одинцово (до 2020 г.),2014,1.0
46641101,Одинцово (до 2020 г.),2016,1.0
46641101,Одинцово (до 2020 г.),2017,1.0
46641470,Жаворонковское (до 2020 г.),2013,1.0
46641470,Жаворонковское (до 2020 г.),2014,1.0
46641470,Жаворонковское (до 2020 г.),2015,1.0
46641470,Жаворонковское (до 2020 г.),2016,1.0
46641470,Жаворонковское (до 2020 г.),2017,1.0
46643108,Куровское,2014,0.0
46643108,Куровское,2015,0.0
46643108,Куровское,2016,0.0
46643108,Куровское,2017,0.0
46643413,ND,2015,0.0
46643413,ND,2016,0.0
46643413,ND,2017,0.0
46643419,Давыдовское,2013,0.0
46647100,Городские поселения Пушкинского муниципального района,2015,0.0
46647101,Пушкино,2016,0.0
46647152,Ашукино,2016,0.0
46647154,Зеленоградский,2016,0.0
46647156,Лесной,2016,0.0
46647158,Правдинский,2016,0.0
46647163,Софрино,2016,0.0
46647168,Черкизово,2016,0.0
46647168,Черкизово,2017,0.0
46647407,Ельдигинское,2016,0.0
46647437,Тарасовское,2014,0.0
46647437,Тарасовское,2016,0.0
46647443,Царевское,2016,0.0
46649402,Колюбакинское (до 2018 г.),2016,0.0
46652000,Солнечногорский (до 2020 г.),2009,1.0
46652000,Солнечногорский (до 2020 г.),2010,1.0
46652000,Солнечногорский (до 2020 г.),2011,1.0
46652000,Солнечногорский (до 2020 г.),2012,1.0
46652000,Солнечногорский (до 2020 г.),2013,1.0
46652000,Солнечногорский (до 2020 г.),2017,1.0
